seed,turn,greedy_step,phase,pool_active,best_die,fatigue_before,energy_budget,energy_used_before,energy_remaining_before,candidate,category,energy_cost,rpe,rpe_max,ctl_gain,quality_gain,legal,illegal_reason,excluded_only_by_rpe,delta_energy_term,delta_quality_term,delta_rpe_term,delta_fatigue_term,marginal_utility,decomposition_residual,utility_before,utility_after,projected_spend,projected_offset,projected_q,projected_q_delta,projected_s,projected_s_delta,projected_recovery,projected_recovery_delta,projected_fatigue_raw,projected_fatigue_final,projected_overtraining,distance_to_ot,bust_probability,rank,selected,decision,stop_reason,available_count,pool_permanent,cumulative_ctl_before,quality_total_before,completions_before,rpe_counterfactual_competitive,rpe_counterfactual_first,rpe_counterfactual_rank
31,13,2,long_run_sl,8-8-8-6-6-6,8,-8,22,5,17,SL8,SL,8,8,6,8,1,False,rpe_max,True,1.0909090909090913,1.5,0.06249999999999997,0.0,2.6534090909090913,0.0,2.890151515151515,5.543560606060606,13,-11,0,0,2,2,-4,0,-10,-8,False,16,0.25,,False,not_highest_rpe_sl,,15,8-8-8-6-6-6,150,15,"{""EF1"": 2, ""EF2"": 5, ""EF3"": 5, ""EF4"": 6, ""EF5"": 6, ""SL5"": 2, ""SL6"": 2, ""SL7"": 2, ""Seuil3"": 3, ""Seuil4"": 6}",True,True,1
31,14,2,long_run_sl,8-8-8-8-6-6,8,-8,27,5,22,SL7,SL,7,7,6,7,1,False,rpe_max,True,0.7777777777777777,1.5,0.04166666666666666,0.0,2.319444444444444,0.0,2.763888888888889,5.083333333333333,12,-13,0,0,1,1,-4,0,-11,-8,False,16,0.125,,False,not_highest_rpe_sl,,15,8-8-8-8-6-6,172,17,"{""EF1"": 2, ""EF2"": 5, ""EF3"": 6, ""EF4"": 7, ""EF5"": 7, ""SL5"": 2, ""SL6"": 3, ""SL7"": 2, ""Seuil3"": 3, ""Seuil4"": 7}",True,True,2
31,14,2,long_run_sl,8-8-8-8-6-6,8,-8,27,5,22,SL8,SL,8,8,6,8,1,False,rpe_max,True,0.8888888888888888,1.5,0.06249999999999997,0.0,2.4513888888888897,8.881784197001252e-16,2.763888888888889,5.215277777777778,13,-12,0,0,2,2,-4,0,-10,-8,False,16,0.25,,False,not_highest_rpe_sl,,15,8-8-8-8-6-6,172,17,"{""EF1"": 2, ""EF2"": 5, ""EF3"": 6, ""EF4"": 7, ""EF5"": 7, ""SL5"": 2, ""SL6"": 3, ""SL7"": 2, ""Seuil3"": 3, ""Seuil4"": 7}",True,True,1
31,15,2,long_run_sl,8-8-8-8-6-6,8,-8,25,5,20,SL6,SL,6,6,5,6,1,False,rpe_max,True,0.72,1.5,0.025000000000000022,0.0,2.2450000000000006,4.440892098500626e-16,2.85,5.095,11,-14,0,0,1,1,-4,0,-11,-8,False,16,0.125,,False,not_highest_rpe_sl,,15,8-8-8-8-6-6,191,19,"{""EF1"": 2, ""EF2"": 5, ""EF3"": 6, ""EF4"": 8, ""EF5"": 8, ""SL5"": 2, ""SL6"": 4, ""SL7"": 2, ""Seuil3"": 3, ""Seuil4"": 8}",True,True,3
31,15,2,long_run_sl,8-8-8-8-6-6,8,-8,25,5,20,SL7,SL,7,7,5,7,1,False,rpe_max,True,0.8399999999999999,1.5,0.04999999999999999,0.0,2.39,4.440892098500626e-16,2.85,5.24,12,-13,0,0,2,2,-4,0,-10,-8,False,16,0.25,,False,not_highest_rpe_sl,,15,8-8-8-8-6-6,191,19,"{""EF1"": 2, ""EF2"": 5, ""EF3"": 6, ""EF4"": 8, ""EF5"": 8, ""SL5"": 2, ""SL6"": 4, ""SL7"": 2, ""Seuil3"": 3, ""Seuil4"": 8}",True,True,2
31,15,2,long_run_sl,8-8-8-8-6-6,8,-8,25,5,20,SL8,SL,8,8,5,8,1,False,rpe_max,True,0.96,1.5,0.07500000000000001,0.0,2.5349999999999997,-4.440892098500626e-16,2.85,5.385,13,-12,0,0,3,3,-4,0,-9,-8,False,16,0.375,,False,not_highest_rpe_sl,,15,8-8-8-8-6-6,191,19,"{""EF1"": 2, ""EF2"": 5, ""EF3"": 6, ""EF4"": 8, ""EF5"": 8, ""SL5"": 2, ""SL6"": 4, ""SL7"": 2, ""Seuil3"": 3, ""Seuil4"": 8}",True,True,1
31,16,2,long_run_sl,8-8-8-8-6-6,8,-8,19,5,14,SL6,SL,6,6,5,6,1,False,rpe_max,True,0.9473684210526316,1.5,0.025000000000000022,0.0,2.4723684210526313,-4.440892098500626e-16,3.0394736842105265,5.511842105263158,11,-14,0,0,1,1,-4,0,-11,-8,False,16,0.125,,False,not_highest_rpe_sl,,15,8-8-8-8-6-6,210,21,"{""EF1"": 2, ""EF2"": 5, ""EF3"": 6, ""EF4"": 8, ""EF5"": 10, ""SL5"": 3, ""SL6"": 4, ""SL7"": 2, ""Seuil3"": 3, ""Seuil4"": 9}",True,True,3
31,16,2,long_run_sl,8-8-8-8-6-6,8,-8,19,5,14,SL7,SL,7,7,5,7,1,False,rpe_max,True,1.1052631578947367,1.5,0.04999999999999999,0.0,2.655263157894736,-4.440892098500626e-16,3.0394736842105265,5.694736842105263,12,-13,0,0,2,2,-4,0,-10,-8,False,16,0.25,,False,not_highest_rpe_sl,,15,8-8-8-8-6-6,210,21,"{""EF1"": 2, ""EF2"": 5, ""EF3"": 6, ""EF4"": 8, ""EF5"": 10, ""SL5"": 3, ""SL6"": 4, ""SL7"": 2, ""Seuil3"": 3, ""Seuil4"": 9}",True,True,2
31,16,2,long_run_sl,8-8-8-8-6-6,8,-8,19,5,14,SL8,SL,8,8,5,8,1,False,rpe_max,True,1.2631578947368423,1.5,0.07500000000000001,0.0,2.8381578947368427,4.440892098500626e-16,3.0394736842105265,5.877631578947368,13,-12,0,0,3,3,-4,0,-9,-8,False,16,0.375,,False,not_highest_rpe_sl,,15,8-8-8-8-6-6,210,21,"{""EF1"": 2, ""EF2"": 5, ""EF3"": 6, ""EF4"": 8, ""EF5"": 10, ""SL5"": 3, ""SL6"": 4, ""SL7"": 2, ""Seuil3"": 3, ""Seuil4"": 9}",True,True,1
32,10,2,long_run_sl,8-8-6-6-6-6,8,-8,24,5,19,SL7,SL,7,7,6,7,1,False,rpe_max,True,0.875,1.5,0.04166666666666666,0.0,2.4166666666666665,0.0,2.8333333333333335,5.25,12,-11,0,0,1,1,-4,0,-11,-8,False,16,0.125,,False,not_highest_rpe_sl,,14,8-8-6-6-6-6,108,9,"{""EF2"": 5, ""EF3"": 3, ""EF4"": 4, ""EF5"": 6, ""SL5"": 2, ""SL6"": 2, ""SL7"": 1, ""Seuil3"": 2, ""Seuil4"": 2}",True,True,1
32,11,2,long_run_sl,8-8-6-6-6-6,8,-8,23,5,18,SL6,SL,6,6,5,6,1,False,rpe_max,True,0.7826086956521741,1.5,0.025000000000000022,0.0,2.307608695652174,0.0,2.9021739130434785,5.209782608695653,11,-12,0,0,1,1,-4,0,-11,-8,False,16,0.125,,False,not_highest_rpe_sl,,14,8-8-6-6-6-6,125,11,"{""EF2"": 6, ""EF3"": 3, ""EF4"": 4, ""EF5"": 7, ""SL5"": 2, ""SL6"": 3, ""SL7"": 1, ""Seuil3"": 2, ""Seuil4"": 3}",True,True,2
32,11,2,long_run_sl,8-8-6-6-6-6,8,-8,23,5,18,SL7,SL,7,7,5,7,1,False,rpe_max,True,0.9130434782608694,1.5,0.04999999999999999,0.0,2.463043478260869,-4.440892098500626e-16,2.9021739130434785,5.3652173913043475,12,-11,0,0,2,2,-4,0,-10,-8,False,16,0.25,,False,not_highest_rpe_sl,,14,8-8-6-6-6-6,125,11,"{""EF2"": 6, ""EF3"": 3, ""EF4"": 4, ""EF5"": 7, ""SL5"": 2, ""SL6"": 3, ""SL7"": 1, ""Seuil3"": 2, ""Seuil4"": 3}",True,True,1
32,12,2,long_run_sl,8-8-8-6-6-6,8,-8,17,5,12,SL6,SL,6,6,5,6,1,False,rpe_max,True,1.058823529411765,1.5,0.025000000000000022,0.0,2.5838235294117653,4.440892098500626e-16,3.1323529411764706,5.716176470588236,11,-13,0,0,1,1,-4,0,-11,-8,False,16,0.125,,False,not_highest_rpe_sl,,14,8-8-8-6-6-6,146,13,"{""EF2"": 6, ""EF3"": 4, ""EF4"": 5, ""EF5"": 8, ""SL5"": 3, ""SL6"": 3, ""SL7"": 1, ""Seuil3"": 2, ""Seuil4"": 4}",True,True,2
32,12,2,long_run_sl,8-8-8-6-6-6,8,-8,17,5,12,SL7,SL,7,7,5,7,1,False,rpe_max,True,1.2352941176470589,1.5,0.04999999999999999,0.0,2.785294117647059,4.440892098500626e-16,3.1323529411764706,5.91764705882353,12,-12,0,0,2,2,-4,0,-10,-8,False,16,0.25,,False,not_highest_rpe_sl,,14,8-8-8-6-6-6,146,13,"{""EF2"": 6, ""EF3"": 4, ""EF4"": 5, ""EF5"": 8, ""SL5"": 3, ""SL6"": 3, ""SL7"": 1, ""Seuil3"": 2, ""Seuil4"": 4}",True,True,1
32,15,2,long_run_sl,8-8-8-8-6-6,8,-8,20,5,15,SL6,SL,6,6,5,6,1,False,rpe_max,True,0.9000000000000001,1.5,0.025000000000000022,0.0,2.4250000000000007,4.440892098500626e-16,3.0,5.425,11,-14,0,0,1,1,-4,0,-11,-8,False,16,0.125,,False,not_highest_rpe_sl,,15,8-8-8-8-6-6,202,19,"{""EF2"": 9, ""EF3"": 4, ""EF4"": 6, ""EF5"": 11, ""SL5"": 4, ""SL6"": 3, ""SL7"": 2, ""SL8"": 1, ""Seuil3"": 3, ""Seuil4"": 6}",True,True,3
32,15,2,long_run_sl,8-8-8-8-6-6,8,-8,20,5,15,SL7,SL,7,7,5,7,1,False,rpe_max,True,1.0499999999999998,1.5,0.04999999999999999,0.0,2.5999999999999996,0.0,3.0,5.6,12,-13,0,0,2,2,-4,0,-10,-8,False,16,0.25,,False,not_highest_rpe_sl,,15,8-8-8-8-6-6,202,19,"{""EF2"": 9, ""EF3"": 4, ""EF4"": 6, ""EF5"": 11, ""SL5"": 4, ""SL6"": 3, ""SL7"": 2, ""SL8"": 1, ""Seuil3"": 3, ""Seuil4"": 6}",True,True,2
32,15,2,long_run_sl,8-8-8-8-6-6,8,-8,20,5,15,SL8,SL,8,8,5,8,1,False,rpe_max,True,1.2000000000000002,1.5,0.07500000000000001,0.0,2.7750000000000004,0.0,3.0,5.775,13,-12,0,0,3,3,-4,0,-9,-8,False,16,0.375,,False,not_highest_rpe_sl,,15,8-8-8-8-6-6,202,19,"{""EF2"": 9, ""EF3"": 4, ""EF4"": 6, ""EF5"": 11, ""SL5"": 4, ""SL6"": 3, ""SL7"": 2, ""SL8"": 1, ""Seuil3"": 3, ""Seuil4"": 6}",True,True,1
32,16,2,long_run_sl,8-8-8-8-6-6,8,-8,20,5,15,SL8,SL,8,8,7,8,1,False,rpe_max,True,1.2000000000000002,1.5,0.053571428571428575,0.0,2.753571428571428,-4.440892098500626e-16,2.9285714285714284,5.682142857142857,13,-12,0,0,1,1,-4,0,-11,-8,False,16,0.125,,False,not_highest_rpe_sl,,15,8-8-8-8-6-6,221,21,"{""EF2"": 9, ""EF3"": 4, ""EF4"": 6, ""EF5"": 13, ""SL5"": 5, ""SL6"": 3, ""SL7"": 2, ""SL8"": 1, ""Seuil3"": 3, ""Seuil4"": 7}",True,True,1
33,8,1,long_run_ef,8-8-6-6-6,8,-8,12,0,12,EF4,EF,4,4,3,4,0,False,rpe_max,True,1.0,0.0,0.3333333333333333,0.0,1.333333333333333,-2.220446049250313e-16,2.0,3.3333333333333335,4,-16,0,0,1,1,-4,0,-11,-8,False,16,0.125,,False,not_highest_rpe_ef,,12,8-8-6-6-6,83,11,"{""EF1"": 1, ""EF2"": 3, ""EF3"": 4, ""EF4"": 2, ""EF5"": 3, ""SL5"": 2, ""SL6"": 1, ""Seuil3"": 7, ""Seuil4"": 1}",True,True,2
33,8,1,long_run_ef,8-8-6-6-6,8,-8,12,0,12,EF5,EF,5,5,3,5,0,False,rpe_max,True,1.25,0.0,0.4166666666666667,0.0,1.666666666666667,2.220446049250313e-16,2.0,3.6666666666666665,5,-15,0,0,2,2,-4,0,-10,-8,False,16,0.25,,False,not_highest_rpe_ef,,12,8-8-6-6-6,83,11,"{""EF1"": 1, ""EF2"": 3, ""EF3"": 4, ""EF4"": 2, ""EF5"": 3, ""SL5"": 2, ""SL6"": 1, ""Seuil3"": 7, ""Seuil4"": 1}",True,True,1
33,8,2,weighted_greedy,8-8-6-6-6,8,-8,12,3,9,EF4,EF,4,4,3,4,0,False,rpe_max,True,1.0,0.0,0.041666666666666685,0.0,1.041666666666666,-6.661338147750939e-16,3.0,4.041666666666667,7,-13,0,0,1,1,-4,0,-11,-8,False,16,0.125,,False,illegal,,12,8-8-6-6-6,83,11,"{""EF1"": 1, ""EF2"": 3, ""EF3"": 4, ""EF4"": 2, ""EF5"": 3, ""SL5"": 2, ""SL6"": 1, ""Seuil3"": 7, ""Seuil4"": 1}",False,False,9
33,8,2,weighted_greedy,8-8-6-6-6,8,-8,12,3,9,EF5,EF,5,5,3,5,0,False,rpe_max,True,1.25,0.0,0.08333333333333331,0.0,1.333333333333334,6.661338147750939e-16,3.0,4.333333333333333,8,-12,0,0,2,2,-4,0,-10,-8,False,16,0.25,,False,illegal,,12,8-8-6-6-6,83,11,"{""EF1"": 1, ""EF2"": 3, ""EF3"": 4, ""EF4"": 2, ""EF5"": 3, ""SL5"": 2, ""SL6"": 1, ""Seuil3"": 7, ""Seuil4"": 1}",False,False,8
33,8,2,weighted_greedy,8-8-6-6-6,8,-8,12,3,9,Seuil4,Seuil,4,4,3,4,1,False,rpe_max,True,1.0,1.5,0.041666666666666685,0.0,2.541666666666666,-4.440892098500626e-16,3.0,5.541666666666667,7,-13,0,0,1,1,-4,0,-11,-8,False,16,0.125,,False,illegal,,12,8-8-6-6-6,83,11,"{""EF1"": 1, ""EF2"": 3, ""EF3"": 4, ""EF4"": 2, ""EF5"": 3, ""SL5"": 2, ""SL6"": 1, ""Seuil3"": 7, ""Seuil4"": 1}",True,True,3
33,8,2,weighted_greedy,8-8-6-6-6,8,-8,12,3,9,Spec4,Spec,4,4,3,4,1,False,rpe_max,True,1.0,1.5,0.041666666666666685,0.0,2.541666666666666,-4.440892098500626e-16,3.0,5.541666666666667,7,-13,0,0,1,1,-4,0,-11,-8,False,16,0.125,,False,illegal,,12,8-8-6-6-6,83,11,"{""EF1"": 1, ""EF2"": 3, ""EF3"": 4, ""EF4"": 2, ""EF5"": 3, ""SL5"": 2, ""SL6"": 1, ""Seuil3"": 7, ""Seuil4"": 1}",True,True,4
33,8,2,weighted_greedy,8-8-6-6-6,8,-8,12,3,9,SL5,SL,5,5,3,5,1,False,rpe_max,True,1.25,1.5,0.08333333333333331,0.0,2.833333333333334,4.440892098500626e-16,3.0,5.833333333333333,8,-12,0,0,2,2,-4,0,-10,-8,False,16,0.25,,False,illegal,,12,8-8-6-6-6,83,11,"{""EF1"": 1, ""EF2"": 3, ""EF3"": 4, ""EF4"": 2, ""EF5"": 3, ""SL5"": 2, ""SL6"": 1, ""Seuil3"": 7, ""Seuil4"": 1}",True,True,2
33,8,2,weighted_greedy,8-8-6-6-6,8,-8,12,3,9,SL6,SL,6,6,3,6,1,False,rpe_max,True,1.5,1.5,0.125,0.0,3.125,0.0,3.0,6.125,9,-11,0,0,3,3,-4,0,-9,-8,False,16,0.375,,False,illegal,,12,8-8-6-6-6,83,11,"{""EF1"": 1, ""EF2"": 3, ""EF3"": 4, ""EF4"": 2, ""EF5"": 3, ""SL5"": 2, ""SL6"": 1, ""Seuil3"": 7, ""Seuil4"": 1}",True,True,1
33,8,3,weighted_greedy,8-8-6-6-6,8,-8,12,6,6,EF4,EF,4,4,3,4,0,False,rpe_max,True,1.0,0.0,0.02777777777777779,0.0,1.0277777777777777,0.0,5.25,6.277777777777778,10,-10,0,0,1,1,-4,0,-11,-8,False,16,0.125,,False,illegal,,12,8-8-6-6-6,83,11,"{""EF1"": 1, ""EF2"": 3, ""EF3"": 4, ""EF4"": 2, ""EF5"": 3, ""SL5"": 2, ""SL6"": 1, ""Seuil3"": 7, ""Seuil4"": 1}",True,True,1
33,8,3,weighted_greedy,8-8-6-6-6,8,-8,12,6,6,EF5,EF,5,5,3,5,0,False,rpe_max,True,1.25,0.0,0.055555555555555525,-0.75,0.5555555555555554,-2.220446049250313e-16,5.25,5.805555555555555,11,-9,0,0,2,2,-4,0,-10,-8,False,16,0.25,,False,illegal,,12,8-8-6-6-6,83,11,"{""EF1"": 1, ""EF2"": 3, ""EF3"": 4, ""EF4"": 2, ""EF5"": 3, ""SL5"": 2, ""SL6"": 1, ""Seuil3"": 7, ""Seuil4"": 1}",False,False,3
33,10,2,long_run_sl,8-8-8-6-6-6,8,-8,24,5,19,SL7,SL,7,7,6,7,1,False,rpe_max,True,0.875,1.5,0.04166666666666666,0.0,2.4166666666666665,0.0,2.8333333333333335,5.25,12,-12,0,0,1,1,-4,0,-11,-8,False,16,0.125,,False,not_highest_rpe_sl,,13,8-8-8-6-6-6,106,14,"{""EF1"": 1, ""EF2"": 3, ""EF3"": 6, ""EF4"": 2, ""EF5"": 4, ""SL5"": 2, ""SL6"": 2, ""Seuil3"": 9, ""Seuil4"": 1}",True,True,1
33,12,1,long_run_ef,8-8-8-8-6-6,8,-8,11,0,11,EF4,EF,4,4,3,4,0,False,rpe_max,True,1.0909090909090908,0.0,0.3333333333333333,0.0,1.4242424242424239,-2.220446049250313e-16,2.0,3.4242424242424243,4,-21,0,0,1,1,-4,0,-11,-8,False,16,0.125,,False,not_highest_rpe_ef,,14,8-8-8-8-6-6,147,18,"{""EF1"": 1, ""EF2"": 3, ""EF3"": 8, ""EF4"": 3, ""EF5"": 6, ""SL5"": 2, ""SL6"": 3, ""SL7"": 1, ""Seuil3"": 9, ""Seuil4"": 3}",True,True,2
33,12,1,long_run_ef,8-8-8-8-6-6,8,-8,11,0,11,EF5,EF,5,5,3,5,0,False,rpe_max,True,1.3636363636363635,0.0,0.4166666666666667,0.0,1.7803030303030303,0.0,2.0,3.7803030303030303,5,-20,0,0,2,2,-4,0,-10,-8,False,16,0.25,,False,not_highest_rpe_ef,,14,8-8-8-8-6-6,147,18,"{""EF1"": 1, ""EF2"": 3, ""EF3"": 8, ""EF4"": 3, ""EF5"": 6, ""SL5"": 2, ""SL6"": 3, ""SL7"": 1, ""Seuil3"": 9, ""Seuil4"": 3}",True,True,1
33,12,2,weighted_greedy,8-8-8-8-6-6,8,-8,11,3,8,EF4,EF,4,4,3,4,0,False,rpe_max,True,1.090909090909091,0.0,0.041666666666666685,0.0,1.1325757575757578,0.0,3.0681818181818183,4.200757575757576,7,-18,0,0,1,1,-4,0,-11,-8,False,16,0.125,,False,illegal,,14,8-8-8-8-6-6,147,18,"{""EF1"": 1, ""EF2"": 3, ""EF3"": 8, ""EF4"": 3, ""EF5"": 6, ""SL5"": 2, ""SL6"": 3, ""SL7"": 1, ""Seuil3"": 9, ""Seuil4"": 3}",False,False,11
33,12,2,weighted_greedy,8-8-8-8-6-6,8,-8,11,3,8,EF5,EF,5,5,3,5,0,False,rpe_max,True,1.3636363636363635,0.0,0.08333333333333331,0.0,1.4469696969696972,4.440892098500626e-16,3.0681818181818183,4.515151515151515,8,-17,0,0,2,2,-4,0,-10,-8,False,16,0.25,,False,illegal,,14,8-8-8-8-6-6,147,18,"{""EF1"": 1, ""EF2"": 3, ""EF3"": 8, ""EF4"": 3, ""EF5"": 6, ""SL5"": 2, ""SL6"": 3, ""SL7"": 1, ""Seuil3"": 9, ""Seuil4"": 3}",False,False,10
33,12,2,weighted_greedy,8-8-8-8-6-6,8,-8,11,3,8,Seuil4,Seuil,4,4,3,4,1,False,rpe_max,True,1.090909090909091,1.5,0.041666666666666685,0.0,2.632575757575758,0.0,3.0681818181818183,5.700757575757576,7,-18,0,0,1,1,-4,0,-11,-8,False,16,0.125,,False,illegal,,14,8-8-8-8-6-6,147,18,"{""EF1"": 1, ""EF2"": 3, ""EF3"": 8, ""EF4"": 3, ""EF5"": 6, ""SL5"": 2, ""SL6"": 3, ""SL7"": 1, ""Seuil3"": 9, ""Seuil4"": 3}",True,True,5
33,12,2,weighted_greedy,8-8-8-8-6-6,8,-8,11,3,8,Seuil5,Seuil,5,5,3,5,1,False,rpe_max,True,1.3636363636363635,1.5,0.08333333333333331,0.0,2.9469696969696964,-4.440892098500626e-16,3.0681818181818183,6.015151515151515,8,-17,0,0,2,2,-4,0,-10,-8,False,16,0.25,,False,illegal,,14,8-8-8-8-6-6,147,18,"{""EF1"": 1, ""EF2"": 3, ""EF3"": 8, ""EF4"": 3, ""EF5"": 6, ""SL5"": 2, ""SL6"": 3, ""SL7"": 1, ""Seuil3"": 9, ""Seuil4"": 3}",True,True,3
33,12,2,weighted_greedy,8-8-8-8-6-6,8,-8,11,3,8,Spec4,Spec,4,4,3,4,1,False,rpe_max,True,1.090909090909091,1.5,0.041666666666666685,0.0,2.632575757575758,0.0,3.0681818181818183,5.700757575757576,7,-18,0,0,1,1,-4,0,-11,-8,False,16,0.125,,False,illegal,,14,8-8-8-8-6-6,147,18,"{""EF1"": 1, ""EF2"": 3, ""EF3"": 8, ""EF4"": 3, ""EF5"": 6, ""SL5"": 2, ""SL6"": 3, ""SL7"": 1, ""Seuil3"": 9, ""Seuil4"": 3}",True,True,6
33,12,2,weighted_greedy,8-8-8-8-6-6,8,-8,11,3,8,SL5,SL,5,5,3,5,1,False,rpe_max,True,1.3636363636363635,1.5,0.08333333333333331,0.0,2.9469696969696964,-4.440892098500626e-16,3.0681818181818183,6.015151515151515,8,-17,0,0,2,2,-4,0,-10,-8,False,16,0.25,,False,illegal,,14,8-8-8-8-6-6,147,18,"{""EF1"": 1, ""EF2"": 3, ""EF3"": 8, ""EF4"": 3, ""EF5"": 6, ""SL5"": 2, ""SL6"": 3, ""SL7"": 1, ""Seuil3"": 9, ""Seuil4"": 3}",True,True,4
33,12,2,weighted_greedy,8-8-8-8-6-6,8,-8,11,3,8,SL6,SL,6,6,3,6,1,False,rpe_max,True,1.6363636363636365,1.5,0.125,0.0,3.2613636363636367,0.0,3.0681818181818183,6.329545454545455,9,-16,0,0,3,3,-4,0,-9,-8,False,16,0.375,,False,illegal,,14,8-8-8-8-6-6,147,18,"{""EF1"": 1, ""EF2"": 3, ""EF3"": 8, ""EF4"": 3, ""EF5"": 6, ""SL5"": 2, ""SL6"": 3, ""SL7"": 1, ""Seuil3"": 9, ""Seuil4"": 3}",True,True,2
33,12,2,weighted_greedy,8-8-8-8-6-6,8,-8,11,3,8,SL7,SL,7,7,3,7,1,False,rpe_max,True,1.909090909090909,1.5,0.16666666666666669,0.0,3.5757575757575752,-4.440892098500626e-16,3.0681818181818183,6.643939393939394,10,-15,0,0,4,4,-4,0,-8,-8,False,16,0.5,,False,illegal,,14,8-8-8-8-6-6,147,18,"{""EF1"": 1, ""EF2"": 3, ""EF3"": 8, ""EF4"": 3, ""EF5"": 6, ""SL5"": 2, ""SL6"": 3, ""SL7"": 1, ""Seuil3"": 9, ""Seuil4"": 3}",True,True,1
33,12,3,weighted_greedy,8-8-8-8-6-6,8,-8,11,6,5,EF4,EF,4,4,3,4,0,False,rpe_max,True,1.0909090909090908,0.0,0.02777777777777779,0.0,1.1186868686868676,-8.881784197001252e-16,5.386363636363637,6.505050505050505,10,-15,0,0,1,1,-4,0,-11,-8,False,16,0.125,,False,illegal,,14,8-8-8-8-6-6,147,18,"{""EF1"": 1, ""EF2"": 3, ""EF3"": 8, ""EF4"": 3, ""EF5"": 6, ""SL5"": 2, ""SL6"": 3, ""SL7"": 1, ""Seuil3"": 9, ""Seuil4"": 3}",True,True,2
33,12,3,weighted_greedy,8-8-8-8-6-6,8,-8,11,6,5,EF5,EF,5,5,3,5,0,False,rpe_max,True,1.3636363636363638,0.0,0.055555555555555525,0.0,1.4191919191919187,-6.661338147750939e-16,5.386363636363637,6.805555555555555,11,-14,0,0,2,2,-4,0,-10,-8,False,16,0.25,,False,illegal,,14,8-8-8-8-6-6,147,18,"{""EF1"": 1, ""EF2"": 3, ""EF3"": 8, ""EF4"": 3, ""EF5"": 6, ""SL5"": 2, ""SL6"": 3, ""SL7"": 1, ""Seuil3"": 9, ""Seuil4"": 3}",True,True,1
33,16,2,long_run_sl,8-8-8-8-6-6,8,-8,24,5,19,SL8,SL,8,8,7,8,1,False,rpe_max,True,1.0,1.5,0.053571428571428575,0.0,2.553571428571429,4.440892098500626e-16,2.8035714285714284,5.357142857142857,13,-12,0,0,1,1,-4,0,-11,-8,False,16,0.125,,False,not_highest_rpe_sl,,16,8-8-8-8-6-6,221,25,"{""EF1"": 1, ""EF2"": 7, ""EF3"": 11, ""EF4"": 4, ""EF5"": 9, ""SL5"": 2, ""SL6"": 3, ""SL7"": 2, ""SL8"": 2, ""Seuil3"": 10, ""Seuil4"": 6}",True,True,2
33,16,2,long_run_sl,8-8-8-8-6-6,8,-8,24,5,19,SL9,SL,9,9,7,9,1,False,rpe_max,True,1.125,1.5,0.07142857142857142,0.0,2.696428571428571,-4.440892098500626e-16,2.8035714285714284,5.5,14,-11,0,0,2,2,-4,0,-10,-8,False,16,0.25,,False,not_highest_rpe_sl,,16,8-8-8-8-6-6,221,25,"{""EF1"": 1, ""EF2"": 7, ""EF3"": 11, ""EF4"": 4, ""EF5"": 9, ""SL5"": 2, ""SL6"": 3, ""SL7"": 2, ""SL8"": 2, ""Seuil3"": 10, ""Seuil4"": 6}",True,True,1
34,10,2,long_run_sl,8-8-6-6-6-6,8,-6,21,5,16,SL7,SL,7,7,6,7,1,False,rpe_max,True,1.0,1.5,0.04166666666666666,0.0,2.541666666666667,4.440892098500626e-16,2.9226190476190474,5.464285714285714,12,-11,0,0,1,1,-4,0,-9,-8,False,16,0.125,,False,not_highest_rpe_sl,,13,8-8-6-6-6-6,107,8,"{""EF1"": 1, ""EF2"": 6, ""EF3"": 3, ""EF4"": 4, ""EF5"": 6, ""SL5"": 2, ""SL6"": 2, ""SL7"": 1, ""Seuil3"": 2, ""Seuil4"": 1}",True,True,1
34,13,2,long_run_sl,8-8-8-6-6-6,8,-8,23,5,18,SL6,SL,6,6,5,6,1,False,rpe_max,True,0.7826086956521741,1.5,0.025000000000000022,0.0,2.307608695652174,0.0,2.9021739130434785,5.209782608695653,11,-13,0,0,1,1,-4,0,-11,-8,False,16,0.125,,False,not_highest_rpe_sl,,15,8-8-8-6-6-6,163,14,"{""EF1"": 3, ""EF2"": 7, ""EF3"": 3, ""EF4"": 5, ""EF5"": 9, ""SL5"": 2, ""SL6"": 3, ""SL7"": 2, ""SL8"": 1, ""Seuil3"": 2, ""Seuil4"": 4}",True,True,3
34,13,2,long_run_sl,8-8-8-6-6-6,8,-8,23,5,18,SL7,SL,7,7,5,7,1,False,rpe_max,True,0.9130434782608694,1.5,0.04999999999999999,0.0,2.463043478260869,-4.440892098500626e-16,2.9021739130434785,5.3652173913043475,12,-12,0,0,2,2,-4,0,-10,-8,False,16,0.25,,False,not_highest_rpe_sl,,15,8-8-8-6-6-6,163,14,"{""EF1"": 3, ""EF2"": 7, ""EF3"": 3, ""EF4"": 5, ""EF5"": 9, ""SL5"": 2, ""SL6"": 3, ""SL7"": 2, ""SL8"": 1, ""Seuil3"": 2, ""Seuil4"": 4}",True,True,2
