seed,turn,greedy_step,phase,pool_active,best_die,fatigue_before,energy_budget,energy_used_before,energy_remaining_before,candidate,category,energy_cost,rpe,rpe_max,ctl_gain,quality_gain,legal,illegal_reason,excluded_only_by_rpe,delta_energy_term,delta_quality_term,delta_rpe_term,delta_fatigue_term,marginal_utility,decomposition_residual,utility_before,utility_after,projected_spend,projected_offset,projected_q,projected_q_delta,projected_s,projected_s_delta,projected_recovery,projected_recovery_delta,projected_fatigue_raw,projected_fatigue_final,projected_overtraining,distance_to_ot,bust_probability,rank,selected,decision,stop_reason,available_count,pool_permanent,cumulative_ctl_before,quality_total_before,completions_before,dominant_negative_term,fatigue_weight_break_even,last_selected_margin,margin_drop_from_last_selection
82,15,5,weighted_greedy,8-8-8-8-6-6,8,-8,26,19,7,EF2,EF,2,2,8,2,0,True,,False,0.23076923076923128,0.0,-0.017187499999999994,-0.25,-0.03641826923076863,8.326672684688674e-17,5.840745192307692,5.804326923076923,21,-4,0,0,0,0,-1,2,-9,-8,False,16,0.0,1,False,best_rejected_stop,marginal_utility_negative,15,8-8-8-8-6-6,197,19,"{""EF2"": 7, ""EF3"": 6, ""EF4"": 6, ""EF5"": 10, ""SL5"": 4, ""SL6"": 3, ""SL7"": 2, ""SL8"": 1, ""Seuil3"": 5, ""Seuil4"": 4}",delta_fatigue_term,0.2135817307692313,0.4537259615384608,0.4901442307692294
82,16,5,weighted_greedy,8-8-8-8-6-6,8,-8,26,19,7,EF2,EF,2,2,7,2,0,True,,False,0.23076923076923128,0.0,-0.019642857142857156,-0.25,-0.03887362637362468,1.1934897514720433e-15,5.861950549450549,5.823076923076924,21,-4,0,0,0,0,-1,2,-9,-8,False,16,0.0,1,False,best_rejected_stop,marginal_utility_negative,16,8-8-8-8-6-6,216,21,"{""EF2"": 8, ""EF3"": 6, ""EF4"": 6, ""EF5"": 11, ""SL5"": 4, ""SL6"": 3, ""SL7"": 2, ""SL8"": 2, ""Seuil3"": 5, ""Seuil4"": 5}",delta_fatigue_term,0.21112637362637413,0.4526098901098896,0.4914835164835143
83,1,3,weighted_greedy,6-6-6-6,6,0,10,4,6,EF1,EF,1,1,4,1,0,True,,False,0.2999999999999998,0.0,-0.02083333333333333,-0.75,-0.4708333333333332,2.7755575615628914e-16,3.325,2.8541666666666665,5,-9,0,0,0,0,-4,0,-4,-4,False,10,0.0,1,False,best_rejected_stop,marginal_utility_negative,2,6-6-6-6,0,0,{},delta_fatigue_term,0.0930555555555555,0.6000000000000001,1.0708333333333333
83,3,3,weighted_greedy,6-6-6-6,6,-4,6,4,2,EF2,EF,2,2,2,2,0,True,,False,1.0,0.0,0.0,-1.25,-0.25,0.0,4.25,4.0,6,-8,0,0,0,0,-4,0,-8,-6,False,12,0.0,1,False,best_rejected_stop,marginal_utility_negative,9,6-6-6-6,16,2,"{""EF2"": 2, ""EF3"": 2, ""Seuil3"": 2}",delta_fatigue_term,0.2,1.0,1.25
83,5,5,weighted_greedy,6-6-6-6,6,-6,16,15,1,EF1,EF,1,1,6,1,0,True,,False,0.1875,0.0,-0.02291666666666667,-0.5,-0.33541666666666625,4.440892098500626e-16,5.21875,4.883333333333334,16,2,2,1,0,0,0,0,-4,-4,False,10,0.0,1,False,best_rejected_stop,marginal_utility_negative,11,6-6-6-6,32,3,"{""EF2"": 4, ""EF3"": 2, ""EF4"": 2, ""Seuil3"": 2, ""Seuil4"": 1}",delta_fatigue_term,0.08229166666666667,1.3020833333333335,1.6374999999999997
83,7,5,weighted_greedy,8-6-6-6-6,8,-8,14,13,1,EF1,EF,1,1,4,1,0,True,,False,0.2142857142857144,0.0,-0.02812500000000001,-0.25,-0.06383928571428577,-1.6653345369377348e-16,6.488839285714286,6.425,14,-5,0,0,0,0,-2,1,-10,-8,False,16,0.0,1,False,best_rejected_stop,marginal_utility_negative,11,8-6-6-6-6,54,6,"{""EF2"": 5, ""EF3"": 2, ""EF4"": 3, ""EF5"": 1, ""SL5"": 1, ""Seuil3"": 4, ""Seuil4"": 1}",delta_fatigue_term,0.1861607142857144,0.8727678571428568,0.9366071428571425
83,8,3,weighted_greedy,8-8-6-6-6,8,-8,21,10,11,EF1,EF,1,1,6,1,0,True,,False,0.14285714285714324,0.0,-0.05555555555555558,-0.75,-0.6626984126984121,2.220446049250313e-16,5.136904761904762,4.47420634920635,11,-9,0,0,0,0,-4,0,-12,-8,False,16,0.0,1,False,best_rejected_stop,marginal_utility_negative,12,8-8-6-6-6,67,8,"{""EF1"": 1, ""EF2"": 5, ""EF3"": 2, ""EF4"": 4, ""EF5"": 1, ""SL5"": 1, ""Seuil3"": 4, ""Seuil4"": 3}",delta_fatigue_term,0.02910052910052922,,
83,9,3,weighted_greedy,8-8-6-6-6,8,-8,18,11,7,EF5,EF,5,5,8,5,0,True,,False,0.833333333333333,0.0,-0.005208333333333343,-1.0,-0.1718750000000009,-5.828670879282072e-16,4.755208333333334,4.583333333333333,16,-4,0,0,0,0,-1,3,-9,-8,False,16,0.0,1,False,best_rejected_stop,marginal_utility_negative,13,8-8-6-6-6,77,9,"{""EF1"": 1, ""EF2"": 5, ""EF3"": 2, ""EF4"": 4, ""EF5"": 2, ""SL5"": 2, ""Seuil3"": 4, ""Seuil4"": 3}",delta_fatigue_term,0.20703124999999992,,
83,10,5,weighted_greedy,8-8-6-6-6,8,-8,15,14,1,EF1,EF,1,1,4,1,0,True,,False,0.20000000000000018,0.0,-0.03125,-0.25,-0.08124999999999982,0.0,6.51875,6.4375,15,-5,0,0,0,0,-2,1,-10,-8,False,16,0.0,1,False,best_rejected_stop,marginal_utility_negative,13,8-8-6-6-6,88,10,"{""EF1"": 1, ""EF2"": 5, ""EF3"": 2, ""EF4"": 4, ""EF5"": 3, ""SL5"": 2, ""SL6"": 1, ""Seuil3"": 4, ""Seuil4"": 3}",delta_fatigue_term,0.16875000000000018,0.8104166666666659,0.8916666666666657
83,11,5,weighted_greedy,8-8-8-6-6-6,8,-8,24,18,6,EF4,EF,4,4,8,4,0,True,,False,0.5,0.0,-0.003124999999999989,-0.5,-0.0031249999999998224,1.6653345369377348e-16,5.890625,5.8875,22,-2,0,0,0,0,0,3,-8,-8,False,16,0.0,1,False,best_rejected_stop,marginal_utility_negative,13,8-8-8-6-6-6,102,12,"{""EF1"": 1, ""EF2"": 6, ""EF3"": 2, ""EF4"": 5, ""EF5"": 3, ""SL5"": 2, ""SL6"": 1, ""Seuil3"": 4, ""Seuil4"": 5}",delta_fatigue_term,0.2484375,0.4947916666666661,0.4979166666666659
83,12,6,weighted_greedy,8-8-8-6-6-6,8,-8,21,20,1,EF1,EF,1,1,7,1,0,True,,False,0.14285714285714324,0.0,-0.01785714285714285,-0.25,-0.125,-3.885780586188048e-16,6.25,6.125,21,-3,0,0,0,0,0,1,-8,-8,False,16,0.0,1,False,best_rejected_stop,marginal_utility_negative,14,8-8-8-6-6-6,120,14,"{""EF1"": 1, ""EF2"": 6, ""EF3"": 3, ""EF4"": 5, ""EF5"": 4, ""SL5"": 2, ""SL6"": 2, ""Seuil3"": 4, ""Seuil4"": 6}",delta_fatigue_term,0.1250000000000004,0.017857142857143238,0.14285714285714324
83,14,5,weighted_greedy,8-8-8-8-6-6,8,-8,24,19,5,EF4,EF,4,4,8,4,0,True,,False,0.5,0.0,-0.004687500000000011,-0.5,-0.004687500000000178,-1.6653345369377348e-16,6.0234375,6.01875,23,-2,0,0,0,0,0,3,-8,-8,False,16,0.0,1,False,best_rejected_stop,marginal_utility_negative,14,8-8-8-8-6-6,161,18,"{""EF1"": 1, ""EF2"": 9, ""EF3"": 3, ""EF4"": 6, ""EF5"": 6, ""SL5"": 2, ""SL6"": 3, ""SL7"": 1, ""Seuil3"": 4, ""Seuil4"": 8}",delta_fatigue_term,0.24765625,0.4921875,0.4968750000000002
83,15,5,weighted_greedy,8-8-8-8-6-6,8,-8,26,19,7,EF2,EF,2,2,7,2,0,True,,False,0.23076923076923128,0.0,-0.019642857142857156,-0.25,-0.03887362637362468,1.1934897514720433e-15,5.861950549450549,5.823076923076924,21,-4,0,0,0,0,-1,2,-9,-8,False,16,0.0,1,False,best_rejected_stop,marginal_utility_negative,15,8-8-8-8-6-6,180,20,"{""EF1"": 1, ""EF2"": 9, ""EF3"": 4, ""EF4"": 6, ""EF5"": 7, ""SL5"": 2, ""SL6"": 3, ""SL7"": 2, ""Seuil3"": 4, ""Seuil4"": 9}",delta_fatigue_term,0.21112637362637413,0.4526098901098896,0.4914835164835143
83,16,5,weighted_greedy,8-8-8-8-6-6,8,-8,25,19,6,EF4,EF,4,4,8,4,0,True,,False,0.48,0.0,-0.004687500000000011,-0.5,-0.02468750000000064,-6.106226635438361e-16,5.9284375,5.9037500000000005,23,-2,0,0,0,0,0,3,-8,-8,False,16,0.0,1,False,best_rejected_stop,marginal_utility_negative,15,8-8-8-8-6-6,199,22,"{""EF1"": 1, ""EF2"": 9, ""EF3"": 5, ""EF4"": 6, ""EF5"": 8, ""SL5"": 2, ""SL6"": 3, ""SL7"": 3, ""Seuil3"": 4, ""Seuil4"": 10}",delta_fatigue_term,0.23765624999999999,0.4721875000000004,0.49687500000000107
84,1,3,weighted_greedy,6-6-6-6,6,0,13,4,9,EF1,EF,1,1,6,1,0,True,,False,0.23076923076923084,0.0,-0.013888888888888881,-0.75,-0.533119658119658,0.0,3.0064102564102564,2.4732905982905984,5,-9,0,0,0,0,-4,0,-4,-4,False,10,0.0,1,False,best_rejected_stop,marginal_utility_negative,2,6-6-6-6,0,0,{},delta_fatigue_term,0.07229344729344732,0.4615384615384617,0.9946581196581197
84,3,4,weighted_greedy,6-6-6-6,6,-4,13,12,1,EF1,EF,1,1,5,1,0,True,,False,0.23076923076923084,0.0,-0.037500000000000006,-0.25,-0.056730769230769695,-5.273559366969494e-16,4.469230769230769,4.4125,13,-1,0,0,0,0,0,0,-4,-4,False,10,0.0,1,False,best_rejected_stop,marginal_utility_negative,9,6-6-6-6,16,2,"{""EF2"": 2, ""EF3"": 2, ""Seuil3"": 2}",delta_fatigue_term,0.19326923076923083,0.42307692307692335,0.47980769230769305
84,4,3,weighted_greedy,6-6-6-6,6,-4,11,10,1,EF1,EF,1,1,6,1,0,True,,False,0.27272727272727293,0.0,-0.05555555555555558,-0.25,-0.032828282828281985,6.661338147750939e-16,4.6856060606060606,4.652777777777778,11,-3,0,0,0,0,0,1,-4,-4,False,10,0.0,1,False,best_rejected_stop,marginal_utility_negative,11,6-6-6-6,28,3,"{""EF2"": 2, ""EF3"": 2, ""EF4"": 2, ""Seuil3"": 2, ""Seuil4"": 1}",delta_fatigue_term,0.21717171717171735,,
84,5,4,weighted_greedy,8-6-6-6,8,-5,14,13,1,EF1,EF,1,1,5,1,0,True,,False,0.2142857142857144,0.0,-0.04166666666666666,-0.25,-0.07738095238095255,-3.0531133177191805e-16,4.502380952380952,4.425,14,-1,0,0,0,0,0,0,-5,-5,False,13,0.0,1,False,best_rejected_stop,marginal_utility_negative,11,8-6-6-6,38,4,"{""EF2"": 2, ""EF3"": 2, ""EF4"": 2, ""EF5"": 1, ""SL5"": 1, ""Seuil3"": 2, ""Seuil4"": 1}",delta_fatigue_term,0.17261904761904776,0.35952380952381,0.4369047619047626
84,8,3,weighted_greedy,8-8-6-6-6,8,-5,16,10,6,EF1,EF,1,1,5,1,0,True,,False,0.1875,0.0,-0.06666666666666668,-0.75,-0.6291666666666664,2.220446049250313e-16,5.625,4.995833333333334,11,-9,0,0,0,0,-4,0,-9,-8,False,16,0.0,1,False,best_rejected_stop,marginal_utility_negative,13,8-8-6-6-6,86,8,"{""EF2"": 3, ""EF3"": 3, ""EF4"": 4, ""EF5"": 4, ""SL5"": 2, ""SL6"": 2, ""Seuil3"": 3, ""Seuil4"": 1}",delta_fatigue_term,0.04027777777777777,,
84,10,4,weighted_greedy,8-8-6-6-6-6,8,-8,15,13,2,EF1,EF,1,1,6,1,0,True,,False,0.19999999999999973,0.0,-0.03472222222222221,-0.75,-0.5847222222222221,3.3306690738754696e-16,6.280555555555556,5.695833333333333,14,-9,0,0,0,0,-4,0,-12,-8,False,16,0.0,1,False,best_rejected_stop,marginal_utility_negative,14,8-8-6-6-6-6,109,11,"{""EF2"": 4, ""EF3"": 3, ""EF4"": 5, ""EF5"": 5, ""SL5"": 3, ""SL6"": 2, ""Seuil3"": 4, ""Seuil4"": 2}",delta_fatigue_term,0.055092592592592506,0.35138888888888875,0.9361111111111109
84,11,5,weighted_greedy,8-8-8-6-6-6,8,-8,24,18,6,EF4,EF,4,4,8,4,0,True,,False,0.5,0.0,-0.003124999999999989,-0.5,-0.0031249999999998224,1.6653345369377348e-16,5.890625,5.8875,22,-2,0,0,0,0,0,3,-8,-8,False,16,0.0,1,False,best_rejected_stop,marginal_utility_negative,14,8-8-8-6-6-6,122,12,"{""EF2"": 5, ""EF3"": 3, ""EF4"": 5, ""EF5"": 6, ""SL5"": 3, ""SL6"": 3, ""Seuil3"": 4, ""Seuil4"": 2}",delta_fatigue_term,0.2484375,0.4947916666666661,0.4979166666666659
84,13,5,weighted_greedy,8-8-8-8-6-6,8,-8,22,19,3,EF2,EF,2,2,5,2,0,True,,False,0.27272727272727293,0.0,-0.02749999999999997,-0.25,-0.004772727272727373,-3.3306690738754696e-16,6.328409090909091,6.323636363636364,21,-4,0,0,0,0,-1,2,-9,-8,False,16,0.0,1,False,best_rejected_stop,marginal_utility_negative,15,8-8-8-8-6-6,162,16,"{""EF2"": 7, ""EF3"": 3, ""EF4"": 6, ""EF5"": 8, ""SL5"": 3, ""SL6"": 3, ""SL7"": 2, ""Seuil3"": 4, ""Seuil4"": 4}",delta_fatigue_term,0.24522727272727296,0.5329545454545457,0.537727272727273
84,14,5,weighted_greedy,8-8-8-8-6-6,8,-8,26,19,7,EF2,EF,2,2,8,2,0,True,,False,0.23076923076923128,0.0,-0.017187499999999994,-0.25,-0.03641826923076863,8.326672684688674e-17,5.840745192307692,5.804326923076923,21,-4,0,0,0,0,-1,2,-9,-8,False,16,0.0,1,False,best_rejected_stop,marginal_utility_negative,15,8-8-8-8-6-6,181,18,"{""EF2"": 7, ""EF3"": 3, ""EF4"": 6, ""EF5"": 10, ""SL5"": 4, ""SL6"": 3, ""SL7"": 2, ""Seuil3"": 4, ""Seuil4"": 5}",delta_fatigue_term,0.2135817307692313,0.4537259615384608,0.4901442307692294
84,16,5,weighted_greedy,8-8-8-8-6-6,8,-8,26,19,7,EF2,EF,2,2,7,2,0,True,,False,0.23076923076923128,0.0,-0.019642857142857156,-0.25,-0.03887362637362468,1.1934897514720433e-15,5.861950549450549,5.823076923076924,21,-4,0,0,0,0,-1,2,-9,-8,False,16,0.0,1,False,best_rejected_stop,marginal_utility_negative,16,8-8-8-8-6-6,214,21,"{""EF1"": 1, ""EF2"": 8, ""EF3"": 3, ""EF4"": 6, ""EF5"": 12, ""SL5"": 4, ""SL6"": 3, ""SL7"": 2, ""SL8"": 2, ""Seuil3"": 4, ""Seuil4"": 6}",delta_fatigue_term,0.21112637362637413,0.4526098901098896,0.4914835164835143
85,1,3,weighted_greedy,6-6-6-6,6,0,13,4,9,EF1,EF,1,1,6,1,0,True,,False,0.23076923076923084,0.0,-0.013888888888888881,-0.75,-0.533119658119658,0.0,3.0064102564102564,2.4732905982905984,5,-9,0,0,0,0,-4,0,-4,-4,False,10,0.0,1,False,best_rejected_stop,marginal_utility_negative,2,6-6-6-6,0,0,{},delta_fatigue_term,0.07229344729344732,0.4615384615384617,0.9946581196581197
85,3,5,weighted_greedy,6-6-6-6,6,-6,15,13,2,EF1,EF,1,1,6,1,0,True,,False,0.19999999999999973,0.0,-0.018750000000000003,-0.25,-0.06875000000000053,-2.636779683484747e-16,5.485416666666667,5.416666666666666,14,0,0,0,0,0,0,0,-6,-6,False,12,0.0,1,False,best_rejected_stop,marginal_utility_negative,7,6-6-6-6,13,1,"{""EF2"": 2, ""EF3"": 2, ""Seuil3"": 1}",delta_fatigue_term,0.18124999999999974,1.5965277777777778,1.6652777777777783
85,6,3,weighted_greedy,8-6-6-6-6,8,-6,16,10,6,EF5,EF,5,5,6,5,0,True,,False,0.9375,0.0,0.0,-1.0,-0.06250000000000089,-8.881784197001252e-16,4.833333333333333,4.770833333333333,15,-4,0,0,0,0,-1,3,-7,-7,False,15,0.0,1,False,best_rejected_stop,marginal_utility_negative,11,8-6-6-6-6,51,5,"{""EF2"": 2, ""EF3"": 4, ""EF4"": 3, ""EF5"": 1, ""SL5"": 1, ""Seuil3"": 3, ""Seuil4"": 1}",delta_fatigue_term,0.234375,,
85,7,5,weighted_greedy,8-6-6-6-6,8,-8,21,18,3,EF1,EF,1,1,8,1,0,True,,False,0.14285714285714324,0.0,-0.021875000000000006,-0.5,-0.3790178571428564,3.3306690738754696e-16,5.462053571428571,5.083035714285715,19,1,1,1,0,0,0,0,-7,-7,False,15,0.0,1,False,best_rejected_stop,marginal_utility_negative,12,8-6-6-6-6,61,6,"{""EF2"": 2, ""EF3"": 4, ""EF4"": 3, ""EF5"": 2, ""SL5"": 2, ""Seuil3"": 3, ""Seuil4"": 1}",delta_fatigue_term,0.060491071428571616,1.4129464285714288,1.7919642857142852
85,8,3,weighted_greedy,8-8-6-6-6,8,-8,18,11,7,EF5,EF,5,5,6,5,0,True,,False,0.833333333333333,0.0,-0.0069444444444444475,-1.0,-0.1736111111111116,-1.942890293094024e-16,4.8125,4.638888888888888,16,-4,0,0,0,0,-1,3,-9,-8,False,16,0.0,1,False,best_rejected_stop,marginal_utility_negative,12,8-8-6-6-6,79,8,"{""EF2"": 2, ""EF3"": 4, ""EF4"": 4, ""EF5"": 3, ""SL5"": 2, ""SL6"": 1, ""Seuil3"": 4, ""Seuil4"": 1}",delta_fatigue_term,0.20659722222222215,,
85,9,3,weighted_greedy,8-8-6-6-6,8,-8,18,11,7,EF5,EF,5,5,6,5,0,True,,False,0.833333333333333,0.0,-0.0069444444444444475,-1.0,-0.1736111111111116,-1.942890293094024e-16,4.8125,4.638888888888888,16,-4,0,0,0,0,-1,3,-9,-8,False,16,0.0,1,False,best_rejected_stop,marginal_utility_negative,13,8-8-6-6-6,90,9,"{""EF2"": 2, ""EF3"": 4, ""EF4"": 4, ""EF5"": 4, ""SL5"": 2, ""SL6"": 2, ""Seuil3"": 4, ""Seuil4"": 1}",delta_fatigue_term,0.20659722222222215,,
85,13,5,weighted_greedy,8-8-8-6-6-6,8,-8,24,18,6,EF4,EF,4,4,8,4,0,True,,False,0.5,0.0,-0.003124999999999989,-0.5,-0.0031249999999998224,1.6653345369377348e-16,5.890625,5.8875,22,-2,0,0,0,0,0,3,-8,-8,False,16,0.0,1,False,best_rejected_stop,marginal_utility_negative,14,8-8-8-6-6-6,156,15,"{""EF2"": 4, ""EF3"": 5, ""EF4"": 6, ""EF5"": 8, ""SL5"": 3, ""SL6"": 5, ""Seuil3"": 4, ""Seuil4"": 3}",delta_fatigue_term,0.2484375,0.4947916666666661,0.4979166666666659
85,15,5,weighted_greedy,8-8-8-8-6-6,8,-8,20,19,1,EF1,EF,1,1,7,1,0,True,,False,0.15000000000000036,0.0,-0.0267857142857143,-0.25,-0.12678571428571317,7.771561172376096e-16,6.519642857142856,6.392857142857143,20,-5,0,0,0,0,-2,1,-10,-8,False,16,0.0,1,False,best_rejected_stop,marginal_utility_negative,14,8-8-8-8-6-6,192,19,"{""EF2"": 5, ""EF3"": 5, ""EF4"": 6, ""EF5"": 11, ""SL5"": 4, ""SL6"": 5, ""SL7"": 1, ""Seuil3"": 5, ""Seuil4"": 4}",delta_fatigue_term,0.12321428571428605,0.5910714285714276,0.7178571428571408
85,16,5,weighted_greedy,8-8-8-8-6-6,8,-8,24,19,5,EF4,EF,4,4,6,4,0,True,,False,0.5,0.0,-0.0062500000000000056,-0.5,-0.006250000000000533,-5.273559366969494e-16,6.072916666666667,6.066666666666666,23,-2,0,0,0,0,0,3,-8,-8,False,16,0.0,1,False,best_rejected_stop,marginal_utility_negative,15,8-8-8-8-6-6,211,21,"{""EF2"": 5, ""EF3"": 6, ""EF4"": 6, ""EF5"": 12, ""SL5"": 4, ""SL6"": 5, ""SL7"": 2, ""Seuil3"": 5, ""Seuil4"": 5}",delta_fatigue_term,0.246875,0.48958333333333304,0.49583333333333357
86,1,3,weighted_greedy,6-6-6-6,6,0,14,4,10,EF1,EF,1,1,6,1,0,True,,False,0.2142857142857143,0.0,-0.013888888888888881,-0.75,-0.5496031746031749,-3.3306690738754696e-16,2.9404761904761902,2.390873015873016,5,-9,0,0,0,0,-4,0,-4,-4,False,10,0.0,1,False,best_rejected_stop,marginal_utility_negative,2,6-6-6-6,0,0,{},delta_fatigue_term,0.0667989417989418,0.4285714285714288,0.9781746031746037
86,7,3,weighted_greedy,8-8-6-6-6,8,-7,15,10,5,EF1,EF,1,1,5,1,0,True,,False,0.19999999999999973,0.0,-0.06666666666666668,-0.75,-0.6166666666666671,-2.220446049250313e-16,5.75,5.133333333333333,11,-9,0,0,0,0,-4,0,-11,-8,False,16,0.0,1,False,best_rejected_stop,marginal_utility_negative,12,8-8-6-6-6,68,8,"{""EF1"": 2, ""EF2"": 3, ""EF3"": 3, ""EF4"": 4, ""EF5"": 1, ""SL5"": 1, ""Seuil3"": 3, ""Seuil4"": 4}",delta_fatigue_term,0.04444444444444435,,
86,8,3,weighted_greedy,8-8-6-6-6,8,-8,19,11,8,EF5,EF,5,5,8,5,0,True,,False,0.7894736842105261,0.0,-0.005208333333333343,-1.0,-0.2157346491228065,7.494005416219807e-16,4.6587171052631575,4.442982456140351,16,-4,0,0,0,0,-1,3,-9,-8,False,16,0.0,1,False,best_rejected_stop,marginal_utility_negative,13,8-8-6-6-6,78,9,"{""EF1"": 2, ""EF2"": 3, ""EF3"": 3, ""EF4"": 4, ""EF5"": 2, ""SL5"": 2, ""Seuil3"": 3, ""Seuil4"": 4}",delta_fatigue_term,0.19606633771929818,,
86,9,3,weighted_greedy,8-8-6-6-6,8,-8,21,11,10,EF5,EF,5,5,7,5,0,True,,False,0.714285714285714,0.0,-0.005952380952380959,-1.0,-0.29166666666666696,0.0,4.517857142857143,4.226190476190476,16,-4,0,0,0,0,-1,3,-9,-8,False,16,0.0,1,False,best_rejected_stop,marginal_utility_negative,13,8-8-6-6-6,89,10,"{""EF1"": 2, ""EF2"": 3, ""EF3"": 3, ""EF4"": 4, ""EF5"": 3, ""SL5"": 2, ""SL6"": 1, ""Seuil3"": 3, ""Seuil4"": 4}",delta_fatigue_term,0.17708333333333326,,
86,10,6,weighted_greedy,8-8-6-6-6-6,8,-8,22,21,1,EF1,EF,1,1,6,1,0,True,,False,0.13636363636363624,0.0,-0.022222222222222254,-0.25,-0.13585858585858546,5.551115123125783e-16,6.038636363636364,5.902777777777778,22,-1,0,0,0,0,0,0,-8,-8,False,16,0.0,1,False,best_rejected_stop,marginal_utility_negative,14,8-8-6-6-6-6,100,11,"{""EF1"": 2, ""EF2"": 3, ""EF3"": 3, ""EF4"": 4, ""EF5"": 4, ""SL5"": 2, ""SL6"": 2, ""Seuil3"": 3, ""Seuil4"": 4}",delta_fatigue_term,0.11414141414141399,0.043371212121211755,0.1792297979797972
86,11,5,weighted_greedy,8-8-8-6-6-6,8,-8,27,18,9,EF2,EF,2,2,6,2,0,True,,False,0.22222222222222232,0.0,-0.020833333333333343,-0.25,-0.048611111111110716,3.0531133177191805e-16,5.6875,5.638888888888889,20,-4,0,0,0,0,-1,2,-9,-8,False,16,0.0,1,False,best_rejected_stop,marginal_utility_negative,14,8-8-8-6-6-6,121,13,"{""EF1"": 2, ""EF2"": 4, ""EF3"": 3, ""EF4"": 5, ""EF5"": 5, ""SL5"": 2, ""SL6"": 3, ""Seuil3"": 3, ""Seuil4"": 5}",delta_fatigue_term,0.20138888888888898,0.4375,0.4861111111111107
86,12,5,weighted_greedy,8-8-8-6-6-6,8,-8,27,18,9,EF2,EF,2,2,8,2,0,True,,False,0.22222222222222232,0.0,-0.015625,-0.25,-0.04340277777777768,0.0,5.640625,5.597222222222222,20,-4,0,0,0,0,-1,2,-9,-8,False,16,0.0,1,False,best_rejected_stop,marginal_utility_negative,14,8-8-8-6-6-6,139,15,"{""EF1"": 2, ""EF2"": 4, ""EF3"": 4, ""EF4"": 5, ""EF5"": 6, ""SL5"": 2, ""SL6"": 4, ""Seuil3"": 3, ""Seuil4"": 6}",delta_fatigue_term,0.20659722222222232,0.4392361111111107,0.4826388888888884
86,13,5,weighted_greedy,8-8-8-8-6-6,8,-8,24,19,5,EF4,EF,4,4,8,4,0,True,,False,0.5,0.0,-0.004687500000000011,-0.5,-0.004687500000000178,-1.6653345369377348e-16,6.0234375,6.01875,23,-2,0,0,0,0,0,3,-8,-8,False,16,0.0,1,False,best_rejected_stop,marginal_utility_negative,14,8-8-8-8-6-6,157,17,"{""EF1"": 2, ""EF2"": 5, ""EF3"": 4, ""EF4"": 5, ""EF5"": 7, ""SL5"": 2, ""SL6"": 4, ""SL7"": 1, ""Seuil3"": 3, ""Seuil4"": 7}",delta_fatigue_term,0.24765625,0.4921875,0.4968750000000002
86,16,5,weighted_greedy,8-8-8-8-6-6,8,-8,27,19,8,EF2,EF,2,2,7,2,0,True,,False,0.22222222222222232,0.0,-0.019642857142857156,-0.25,-0.0474206349206332,1.6375789613221059e-15,5.780753968253968,5.733333333333333,21,-4,0,0,0,0,-1,2,-9,-8,False,16,0.0,1,False,best_rejected_stop,marginal_utility_negative,15,8-8-8-8-6-6,215,23,"{""EF1"": 2, ""EF2"": 7, ""EF3"": 6, ""EF4"": 5, ""EF5"": 10, ""SL5"": 2, ""SL6"": 4, ""SL7"": 3, ""SL8"": 1, ""Seuil3"": 4, ""Seuil4"": 9}",delta_fatigue_term,0.20257936507936516,0.4355158730158726,0.4829365079365058
87,1,3,weighted_greedy,6-6-6-6,6,0,13,4,9,EF1,EF,1,1,6,1,0,True,,False,0.23076923076923084,0.0,-0.013888888888888881,-0.75,-0.533119658119658,0.0,3.0064102564102564,2.4732905982905984,5,-9,0,0,0,0,-4,0,-4,-4,False,10,0.0,1,False,best_rejected_stop,marginal_utility_negative,2,6-6-6-6,0,0,{},delta_fatigue_term,0.07229344729344732,0.4615384615384617,0.9946581196581197
87,2,6,weighted_greedy,6-6-6-6,6,-4,14,12,2,EF1,EF,1,1,6,1,0,True,,False,0.2142857142857144,0.0,-0.009722222222222215,-0.25,-0.04543650793650755,2.498001805406602e-16,5.671428571428571,5.625992063492063,13,-1,0,0,0,0,0,0,-4,-4,False,10,0.0,1,False,best_rejected_stop,marginal_utility_negative,6,6-6-6-6,4,0,"{""EF2"": 2}",delta_fatigue_term,0.2045634920634922,0.19970238095238013,0.24513888888888768
87,3,5,weighted_greedy,6-6-6-6,6,-4,15,12,3,EF1,EF,1,1,6,1,0,True,,False,0.19999999999999973,0.0,-0.016666666666666663,-0.25,-0.06666666666666732,-3.885780586188048e-16,5.525,5.458333333333333,13,-1,0,0,0,0,0,0,-4,-4,False,10,0.0,1,False,best_rejected_stop,marginal_utility_negative,8,6-6-6-6,16,2,"{""EF1"": 1, ""EF2"": 3, ""EF3"": 1, ""Seuil3"": 2}",delta_fatigue_term,0.18333333333333307,1.813888888888889,1.8805555555555564
87,5,4,weighted_greedy,8-6-6-6,8,-4,14,13,1,EF1,EF,1,1,5,1,0,True,,False,0.2142857142857144,0.0,-0.04166666666666666,-0.25,-0.07738095238095255,-3.0531133177191805e-16,4.502380952380952,4.425,14,-1,0,0,0,0,0,0,-4,-4,False,12,0.0,1,False,best_rejected_stop,marginal_utility_negative,11,8-6-6-6,41,5,"{""EF1"": 1, ""EF2"": 5, ""EF3"": 2, ""EF4"": 2, ""Seuil3"": 4, ""Seuil4"": 1}",delta_fatigue_term,0.17261904761904776,0.35952380952381,0.4369047619047626
